place_id,name,rental_signal,matched_tiers,matched_activities,match_pairs,rating,user_rating_count,business_status,primary_type,website,source_url,phone,address,lat,lng,matched_anchors,matched_terms,last_verified
ChIJ87kKrIuFmYARe1NNd8uMRh8,Camp Richardson Mountain Sports Center,true,core,alpine-ski; backpacking; camping; cycling; ebike; gear-shop; mtb; nordic-ski; snowboard; snowmobile; snowshoe,190,3.9,35,OPERATIONAL,Services,https://camprichardsonresort.com/rentals/,https://maps.google.com/?cid=2253643469053318011&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 494-3375,"1900 Jameson Beach Rd, South Lake Tahoe, CA 96150, USA",38.933875,-120.04059009999997,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,backpacking gear rental; bicycle rental; bike rental; bike shop; camping equipment rental; camping gear rental; cross country ski rental; downhill bike park rental; ebike rental; electric bike rental; mountain bike rental; mountain bike rentals; outdoor equipment rental; ski rental; ski shop; snowboard rental; snowboard rentals; snowboard shop; snowmobile rental; snowshoe rental; sporting goods store,2026-06-21
ChIJTY6TiHtymYARI4MLBhj3YIs,Bowers Mansion Public Swimming Pool,true,core,scuba,1,3.8,35,OPERATIONAL,Swimming Pool,https://www.washoecounty.us/parks/specialty_facilities/aquatics/bowers_pool.php,https://maps.google.com/?cid=10043298851588899619&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 849-0644,"4005 Bowers Mansion Rd, New Washoe City, NV 89704, USA",39.2858981,-119.84034779999998,carson-city,dive shop,2026-06-21
ChIJKWiUL7BlmYARCMYFwnzatRY,Uplyft Tahoe Jet Ski Rentals,true,core,alpine-ski; canoe; pontoon; powerboat; pwc; wakeboard; watersports,132,5,34,OPERATIONAL,Services,https://www.uplyfttahoe.com/,https://maps.google.com/?cid=1636454268985001480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 723-4505,"6870 N Lake Blvd, Tahoe Vista, CA 96148, USA",39.239297,-120.051117,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat rental; canoe rental; jet ski rental; motorboat rental; personal watercraft rental; pontoon rental; ski boat rental; ski rental; ski rentals; wakeboard boat rental; watersports rental; waverunner rental,2026-06-21
ChIJD0ev0i9lmYARGPj28bfNzw8,Lake Tahoe Fishing Trips and Pyramid Lake Fishing Trips,true,core; gap,fishing-charter; fly-fishing; hunting; ice-fishing; powerboat,71,5,34,OPERATIONAL,Fishing Charter,https://www.laketahoefishingtrips.com/,https://maps.google.com/?cid=1139355420670228504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 690-5357,"7010 N Lake Blvd, Tahoe Vista, CA 96148, USA",39.2389801,-120.04849059999998,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat charter; fishing charter; fishing guide; fly fishing guide; guided hunts; ice fishing guide; lake fishing charter,2026-06-21
ChIJ2bzs4B9LymoR99arC6jqe2s,Scotty's Sportfishing,true,core; gap,fishing-charter; fly-fishing; powerboat,46,5,34,OPERATIONAL,Fishing Charter,https://scottyssportfishingllc.com/,https://maps.google.com/?cid=7745041991664916215&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 318-1154,"3001 Jameson Beach Rd, South Lake Tahoe, CA 96150, USA",38.93787400000001,-120.0394429,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat charter; fishing charter; fishing guide; lake fishing charter,2026-06-21
ChIJjcAeMLf_moAR1AOjgropA3k,California Watersport Collective,true,core,kayak,10,5,34,OPERATIONAL,Tour Agency,https://cwwcollective.com/,https://maps.google.com/?cid=8719859184551789524&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 426-2820,"5461 Bassi Rd, Lotus, CA 95651, USA",38.805211199999995,-120.91861449999999,carson-city; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; sparks; tahoe-city; truckee,kayak tours,2026-06-21
ChIJSSjocEpCzoARYd6OWi5WF1k,Dive Shack USA,true,core,scuba,1,5,34,OPERATIONAL,Sporting Goods Store,http://www.diveshackusa.com/,https://maps.google.com/?cid=6419694550927728225&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(928) 404-1527,"1047 AZ-95 #6, Bullhead City, AZ 86429, USA",35.150531799999996,-114.56870599999999,kirkwood,dive shop,2026-06-21
ChIJLXPqhNbXloAR5XMzYbn1U5g,Miller’s Off Road Adventures,true,core; experience,atv; offroad-4x4; utv,55,4.8,34,OPERATIONAL,Tourist Attraction,http://www.millersoffroadadventures.com/,https://maps.google.com/?cid=10976386893380547557&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(209) 768-8337,"12850 Cherry Lake Rd, Groveland, CA 95321, USA",37.8489943,-119.9999558,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,4x4 rental; atv rental; atv tours; off road jeep rental; quad rental; rzr rental,2026-06-21
ChIJiW6ZZVIw3YARsmsO19bS8qI,Long Beach Windsurf & Kayak,true,core,windsurf,1,4.8,34,OPERATIONAL,Sporting Goods Store,http://www.windsurfcenter.com/,https://maps.google.com/?cid=11741678998681185202&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(562) 433-1014,"3850 E Ocean Blvd, Long Beach, CA 90803, USA",33.7601955,-118.14822749999998,verdi,windsurfing rental,2026-06-21
ChIJW5q6UUKXhYARjxQ8Ue7o5NY,Marin Archery Shop,true,gap,archery,10,4.8,34,OPERATIONAL,Sporting Goods Store,http://marinarcheryshop.com/,https://maps.google.com/?cid=15484757529069360271&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(415) 862-7769,"3815 Redwood Hwy Ste b, San Rafael, CA 94903, USA",37.9989685,-122.5365384,donner-summit; hope-valley-s; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; verdi; zephyr-cove,archery pro shop; archery range,2026-06-21
ChIJRQpxofcJmYARq-TAe6VgFWY,Carson City Trailer,true,core,utv,1,4.8,34,OPERATIONAL,Store,https://www.carsoncitytrailer.com/,https://maps.google.com/?cid=7355891830241682603&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 885-7444,"6441 US-50, Carson City, NV 89701, USA",39.192292599999995,-119.692821,carson-valley-e,rzr rental,2026-06-21
ChIJf7buvpGamYARP8xoDRlvlWI,Day Go Adventures,true,core,canoe; gear-shop; kayak; outfitter; pontoon; powerboat; pwc; river-tube; sup; watersports,172,4.6,34,OPERATIONAL,Services,http://daygoadventures.com/,https://maps.google.com/?cid=7103706140636662847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 450-4757,"193 Kahle Dr, Stateline, NV 89449, USA",38.9703814,-119.9356973,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,SUP rental; adventure outfitter; boat rental; canoe rental; jet ski rental; kayak rental; kayak rentals; kayak tours; motorboat rental; outdoor equipment rental; paddleboard rental; personal watercraft rental; pontoon rental; river float rental; river tubing rental; stand up paddleboard rental; watersports rental; waverunner rental,2026-06-21
ChIJv2sozuoXhYARSEdr07Oi8Hg,Archery Range,true,gap,archery,10,4.5,34,OPERATIONAL,Park,,https://maps.google.com/?cid=8714644172191778632&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(707) 469-4020,"1 Peña Adobe Rd, Vacaville, CA 95688, USA",38.3270693,-122.00723409999999,donner-summit; hope-valley-s; incline-village; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; truckee; verdi; zephyr-cove,archery range,2026-06-21
ChIJh8E1mcJ7mYAR6reKkCHBjKY,Brockway Springs Rentals,true,core,alpine-ski,2,4.4,34,OPERATIONAL,Travel Agency,https://brockwayspringsrentals.com/,https://maps.google.com/?cid=12001179456938620906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 546-4201,"9200 Brockway Springs Dr, Kings Beach, CA 96143, USA",39.2302466,-120.01556880000001,kings-beach,ski rental; ski rentals,2026-06-21
ChIJjWu7678_mYARwGDRR47xCyA,Balloons on la Terraza,true,core,camping,1,4.3,34,OPERATIONAL,Event Venue,http://balloonsonlaterraza.com/,https://maps.google.com/?cid=2309204827350065344&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 227-5777,"422 N McCarran Blvd, Sparks, NV 89431, USA",39.5377631,-119.73382079999998,sparks,tent rental,2026-06-21
ChIJ9-TJ5gfpj4ARCNniuwKhhIo,Dive N Trips,true,core; experience,scuba,14,4.3,34,OPERATIONAL,School,http://www.diventrips.com/,https://maps.google.com/?cid=9981279707274074376&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(925) 462-7234,"1032 Serpentine Ln Ste 108, Pleasanton, CA 94566, USA",37.673297399999996,-121.867265,hope-valley-s; kings-beach; kirkwood; south-lake-tahoe; tahoe-city; verdi; zephyr-cove,dive shop; scuba diving,2026-06-21
ChIJ8atHbUdlmYART4wRbng-hVc,Endless Wave Charters,true,core,canoe; pontoon; powerboat; sailing; wakeboard; watersports,59,5,33,OPERATIONAL,Services,https://www.endlesswavecharters.com/,https://maps.google.com/?cid=6306515540165889103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(916) 257-2164,"8001 N Lake Blvd, Kings Beach, CA 96143, USA",39.2383139,-120.03110980000001,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat charter; boat rental; canoe rental; motorboat rental; pontoon rental; sailboat rental; ski boat rental; wakeboard boat rental; watersports rental,2026-06-21
ChIJK2NhkxWbhYAR4WZDeC4HUFU,SF Wing Foil Academy,true,core; gap,kiteboard; windsurf; wing-foil,48,5,33,OPERATIONAL,Sports School,https://sfwingfoilacademy.com/,https://maps.google.com/?cid=6147421387528300257&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(415) 350-5524,"158 St Thomas Way, Belvedere Tiburon, CA 94920, USA",37.9136976,-122.4747379,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,kiteboarding rental; windsurfing rental; wing foil rental; wing foiling lessons; wingsurf rental,2026-06-21
ChIJqVkqMwDrm4ARQgoMMQY9vOw,HIGH LINE ADVENTURES,true,core; experience,backcountry-ski; snowmobile,33,5,33,OPERATIONAL,Services,http://hlatours.com/,https://maps.google.com/?cid=17058576585374566978&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 260-4909,"53010 Donner Pass Rd, Soda Springs, CA 95728, USA",39.3130346,-120.4467282,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,backcountry ski rental; snowmobile rental; snowmobile tours,2026-06-21
ChIJW1LDtlHjmoARdlz0qEqPhUU,Trailside Bikes,true,core,cycling; ebike; mtb,8,5,33,OPERATIONAL,Services,http://www.trailsidebikesgb.com/,https://maps.google.com/?cid=5009567711344483446&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(916) 740-9893,"7120 Douglas Blvd, Granite Bay, CA 95746, USA",38.7427211,-121.16828719999998,kings-beach; kirkwood; verdi,bicycle rental; downhill bike park rental; ebike rental; mountain bike rental; mountain bike rentals,2026-06-21
ChIJlRg-q-PPyIARkeop99SGKR4,Titus Adventures,true,core,offroad-4x4,9,5,33,OPERATIONAL,Services,https://www.tacrentals.com/las-vegas-campervan-overland-rentals,https://maps.google.com/?cid=2173416544420883089&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(303) 879-5855,"340 Clover Glen Ct, Henderson, NV 89015, USA",36.031318,-114.96672099999998,carson-city; carson-valley-e; gardnerville; hope-valley-s; incline-village; kirkwood; tahoe-city; virginia-city; zephyr-cove,overland vehicle rental,2026-06-21
ChIJRw1x6qr5nIARAPWz1sRo0aU,Yuba Expeditions Adventure Center,true,core,mtb,1,5,33,OPERATIONAL,Bicycle Shop,http://www.yubaexpeditions.com/,https://maps.google.com/?cid=11948446481015633152&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 283-2426,"550 Crescent St, Quincy, CA 95971, USA",39.9438868,-120.95366220000001,donner-summit,mountain bike rentals,2026-06-21
ChIJ7aEkWIpR2YARpElZOoQ-53k,ATV San Diego,true,core; experience,atv; utv,4,4.9,33,OPERATIONAL,Services,http://www.atvsandiego.com/,https://maps.google.com/?cid=8784058335844977060&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(760) 540-0546,"1182 N Imperial Hwy, Ocotillo, CA 92259, USA",32.7390091,-115.99384459999999,verdi,atv tours; rzr rental; side by side rental; utv rental,2026-06-21
ChIJ96F9gpQryoARs4f-i86jFVU,Mesquite Outdoor Rentals,true,core,atv,1,4.8,33,OPERATIONAL,Services,https://www.mesquiteoutdoorrentals.com/,https://maps.google.com/?cid=6130986575242102707&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(702) 377-6204,"1225 W Hafen Ln, Mesquite, NV 89027, USA",36.79699,-114.1111815,virginia-city,atv rental,2026-06-21
ChIJ5fJXlIwCkIAR3Hl3RhAhsz8,CB's Pontoon Boat Rentals,true,core,pontoon; powerboat,15,4.6,33,OPERATIONAL,Services,https://cbspontoonboatrentals.com/,https://maps.google.com/?cid=4590048799006095836&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(925) 281-0040,"5901 Marina Rd, Discovery Bay, CA 94505, USA",37.9027072,-121.58687919999998,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; kings-beach; kirkwood; sparks; truckee; verdi; virginia-city,motorboat rental; pontoon boat rental; pontoon rental,2026-06-21
ChIJMxUY3A5BmIARBN6C5BFDf3A,Mason Valley Wildlife Management Area,true,gap,hunting,1,4.5,33,OPERATIONAL,Park,,https://maps.google.com/?cid=8106271598417468932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Yerington, NV 89447, USA",39.091090099999995,-119.09980660000001,gardnerville,guided hunts,2026-06-21
ChIJg_n_9xxQkIARHIGSA2370TE,Holt Powersports,true,core,atv; utv,2,4.5,33,OPERATIONAL,Store,https://www.holtpowersports.com/,https://maps.google.com/?cid=3589926823620935964&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(209) 523-0781,"4400 Salida Blvd, Salida, CA 95368, USA",37.7029038,-121.07583310000001,hope-valley-s; kirkwood,quad rental; rzr rental,2026-06-21
ChIJHVLZSA6RmYARPMeUykZNGfA,Beanies and Bikinis,true,core,snowboard,3,4.4,33,OPERATIONAL,Gift Shop,https://www.bluepebbleslt.com/beaniesbikinis,https://maps.google.com/?cid=17300944409962268476&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 545-0426,"1021 Heavenly Village Way Ste 38, South Lake Tahoe, CA 96150, USA",38.9555856,-119.94233659999998,gardnerville; south-lake-tahoe; zephyr-cove,snowboard shop,2026-06-21
ChIJlf1xCEmHj4AR2HH_ZgXn0Fg,Lake Merritt Boating Center,true,core,sailing,2,4.3,33,OPERATIONAL,Services,https://www.oaklandca.gov/topics/boating,https://maps.google.com/?cid=6399869080882344408&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(510) 238-2196,"568 Bellevue Ave, Oakland, CA 94610, USA",37.805059899999996,-122.25764329999998,kirkwood; south-lake-tahoe,catamaran rental,2026-06-21
ChIJ_bycZ8gdw4gRQTlo1G72icA,Skyway Kiteboarding Lessons,true,core,kiteboard,1,5,32,OPERATIONAL,Store,https://elitewatersports.com/pages/kiteboarding-lessons,https://maps.google.com/?cid=13873891082961959233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(727) 510-2166,"interstate I-275 S, St. Petersburg, FL 33711, USA",27.6540195,-82.675634,verdi,kiteboarding rental,2026-06-21
ChIJoW9xfwqQ1IcRe8rcBGIumT4,Big Creek Waterfowl,true,gap,bird-hunting,3,5,32,OPERATIONAL,Sports Club,http://www.mallardhunter.com/,https://maps.google.com/?cid=4510687500311513723&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(901) 497-7381,"2881 Woodruff County 585, Wheatley, AR 72392, USA",35.015146,-91.05856,gardnerville; hope-valley-s; zephyr-cove,waterfowl hunting guide,2026-06-21
ChIJA0DvEtDEmoARV85gsVD60h8,Factory UTV,true,core,atv; utv,11,4.9,32,OPERATIONAL,Manufacturer,http://www.factoryutv.net/,https://maps.google.com/?cid=2293170384765242967&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(916) 383-2730,"9237 Beatty Dr, Sacramento, CA 95826, USA",38.53942,-121.3564536,carson-valley-e; donner-summit; hope-valley-s; kings-beach; kirkwood; reno; south-lake-tahoe; truckee; verdi; zephyr-cove,quad rental; rzr rental; utv rental,2026-06-21
ChIJm_OOpPdxmYAR1VliycpjzoA,East Shore E-Bikes Tours & Rentals,true,core,alpine-ski; canoe; cycling; ebike; kayak; mtb; nordic-ski; sup,184,4.7,32,OPERATIONAL,Services,https://tahoemultisport.com/home-2/,https://maps.google.com/?cid=9281465604670380501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 432-0866,"UPPER, LOT, 797 Southwood Blvd #10, Incline Village, NV 89451, USA",39.247980399999996,-119.9623764,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,SUP rental; bicycle rental; bike rental; bike shop; canoe rental; cross country ski rental; downhill bike park rental; ebike rental; electric bike rental; kayak rental; kayak rentals; kayak tours; mountain bike rental; mountain bike rentals; paddleboard rental; ski rentals; stand up paddleboard rental,2026-06-21
ChIJ2V9JhAR9mYAR9y0YjzJWIko,Lake Tahoe US Coast Guard A-Frame Cabins,true,core,camping,1,4.7,32,OPERATIONAL,Hotel,https://vrentals.vacationrentaldesk.com/StationLakeTahoe/homepage.html,https://maps.google.com/?cid=5341926883163909623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(206) 815-7052,"Lake Forest Rd, Tahoe City, CA 96145, USA",39.182672499999995,-120.1190286,tahoe-city,camping gear rental,2026-06-21
ChIJoRvErtjzmYARJnLbOxV-sG8,Caples Lake Public Boat Launch,true,core,canoe; kayak; pontoon; powerboat,5,4.7,32,OPERATIONAL,,,https://maps.google.com/?cid=8048071163774726694&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"South Lake Tahoe, CA 96150, USA",38.705599,-120.04375230000001,kirkwood,boat rental; canoe rental; kayak rental; kayak rentals; pontoon rental,2026-06-21
ChIJ9aChHHAng4ARHeJe9UkmkyY,Deer Creek Archery,true,gap,archery,1,4.6,32,OPERATIONAL,Sporting Goods Store,http://www.deercreekarchery.biz/,https://maps.google.com/?cid=2779607494108832285&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 894-3840,"1152 W 8th Ave, Chico, CA 95926, USA",39.738595499999995,-121.86735689999999,verdi,archery range,2026-06-21
ChIJm2QyMbCHmoAR4w6pQMgDSgk,Ed Hughes Memorial Arena,true,core; experience,ice-skate,10,4.6,32,OPERATIONAL,Event Venue,,https://maps.google.com/?cid=669351653231103715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(209) 274-2412,"701 CA-124, Ione, CA 95640, USA",38.3423239,-120.9326397,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; kings-beach; kirkwood; virginia-city; zephyr-cove,ice skate rental; ice skating rink,2026-06-21
ChIJp94bvEhJjoARalmFziO8X8c,Garrahan Off Road Training,true,core,dirtbike,5,4.6,32,OPERATIONAL,,https://garrahanoffroadtraining.com/,https://maps.google.com/?cid=14366408198309894506&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(408) 857-5884,"18989 Bear Creek Rd, Boulder Creek, CA 95006, USA",37.1722514,-122.0729808,donner-summit; kings-beach; kirkwood; south-lake-tahoe,dirt bike rental; motocross bike rental,2026-06-21
ChIJNVfgKfH5oIARPysm7gg3rXk,Winnemucca Motocross Track,true,core,dirtbike,1,4.6,32,OPERATIONAL,Racecourse,,https://maps.google.com/?cid=8767724561054968639&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Winnemucca, NV 89445, USA",40.9664001,-117.8358688,carson-valley-e,motocross bike rental,2026-06-21
ChIJzUBQ9uzZm4ARv8ZP7EJ-tgE,Parallel Mountain Sports,true,core,alpine-ski; backcountry-ski; gear-shop; mtb; snowboard; snowshoe,80,3.9,32,OPERATIONAL,Sporting Goods Store,https://www.palisadestahoe.com/events-and-activities/shopping/parallel,https://maps.google.com/?cid=123424865696859839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 452-4478,"1960 Olympic Vly Rd, Olympic Valley, CA 96146, USA",39.1965016,-120.23590890000001,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,alpine touring ski rental; demo ski rental; mountain bike rental; mountain bike rentals; outdoor equipment rental; outdoor gear rental; ski rentals; ski shop; snowboard rental; snowboard rentals; snowboard shop; snowshoe rental; sporting goods store,2026-06-21
ChIJYa4VWaPnm4ARDZV0frrN70w,Upcycled Adventures,true,core; gap,alpine-ski; backcountry-ski; backpacking; camping; canoe; climbing; cycling; ebike; fishing-gear; gear-shop; kayak; mtb; nordic-ski; snowboard; snowshoe,154,5,31,OPERATIONAL,Sporting Goods Store,https://upcycledadventures.square.site/,https://maps.google.com/?cid=5543875867185550605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 350-6724,"15695 Donner Pass Rd #100, Truckee, CA 96161, USA",39.324452799999996,-120.2865688,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,backcountry ski rental; backpacking gear rental; bait and tackle shop; bicycle rental; bike rental; bike shop; camping equipment rental; camping gear rental; canoe rental; climbing gear rental; cross country ski rental; electric bike rental; kayak rental; kayak rentals; mountain bike rental; mountain bike rentals; outdoor equipment rental; outdoor gear rental; ski rental; ski rentals; ski shop; snowboard rental; snowboard rentals; snowboard shop; snowshoe rental; sporting goods store; tent rental,2026-06-21
ChIJXzlju-Pnm4ARLtrc5m-supY,Floater with a Motor,true,core,canoe; kayak; pontoon; powerboat; pwc; sailing; wakeboard; watersports,134,5,31,OPERATIONAL,Services,http://www.floaterwithamotor.com/,https://maps.google.com/?cid=10861183047971953198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 217-3884,"850 N Lake Blvd, Tahoe City, CA 96145, USA",39.1739451,-120.1369173,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,boat rental; canoe rental; catamaran rental; jet ski rental; kayak rental; kayak rentals; motorboat rental; personal watercraft rental; pontoon boat rental; pontoon rental; sailboat rental; ski boat rental; watersports rental; waverunner rental,2026-06-21
ChIJYRuYDzS1nIARF6iKcfD-G-U,MOA Waterfowl Outfitters,true,gap,bird-hunting; hunting,45,5,31,OPERATIONAL,,https://moawaterfowl.com/,https://maps.google.com/?cid=16509069167707203607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 990-8029,"755 Ord Ranch Rd, Biggs, CA 95917, USA",39.3809617,-121.6527736,carson-city; carson-valley-e; donner-summit; gardnerville; hope-valley-s; incline-village; kings-beach; kirkwood; reno; south-lake-tahoe; sparks; tahoe-city; truckee; verdi; virginia-city; zephyr-cove,guided hunts; hunting guide outfitter; upland bird hunting guide; waterfowl hunting guide,2026-06-21
