place_id,name,rental_signal,matched_tiers,matched_activities,match_pairs,rating,user_rating_count,business_status,primary_type,website,source_url,phone,address,lat,lng,pure_service_area_business,matched_tile_count,matched_terms,matched_modes,last_verified,possible_duplicate_of,likely_irrelevant
ChIJKWiUL7BlmYARCMYFwnzatRY,Uplyft Tahoe Jet Ski Rentals,true,core,alpine-ski; canoe; pontoon; powerboat; pwc; wakeboard; watersports,13,5,34,OPERATIONAL,Services,https://www.uplyfttahoe.com/,https://maps.google.com/?cid=1636454268985001480&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 723-4505,"6870 N Lake Blvd, Tahoe Vista, CA 96148, USA",39.239297,-120.051117,false,3,boat rental; canoe rental; jet ski rental; motorboat rental; personal watercraft rental; pontoon rental; ski boat rental; ski rental; wakeboard boat rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJ8atHbUdlmYART4wRbng-hVc,Endless Wave Charters,true,core,canoe; pontoon; powerboat; sailing; wakeboard,6,5,34,OPERATIONAL,Services,https://www.endlesswavecharters.com/,https://maps.google.com/?cid=6306515540165889103&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(916) 257-2164,"8001 N Lake Blvd, Kings Beach, CA 96143, USA",39.2383139,-120.03110980000001,false,1,boat charter; boat rental; canoe rental; pontoon rental; sailboat rental; wakeboard boat rental,standard,2026-06-24,,false
ChIJD0ev0i9lmYARGPj28bfNzw8,Lake Tahoe Fishing Trips and Pyramid Lake Fishing Trips,true,core; gap,fishing-charter; powerboat,2,5,34,OPERATIONAL,Fishing Charter,https://www.laketahoefishingtrips.com/,https://maps.google.com/?cid=1139355420670228504&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 690-5357,"7010 N Lake Blvd, Tahoe Vista, CA 96148, USA",39.2389801,-120.04849059999998,false,1,boat charter; fishing charter,standard,2026-06-24,,false
ChIJf7buvpGamYARP8xoDRlvlWI,Day Go Adventures,true,core,canoe; kayak; river-tube; sup; watersports,6,4.6,34,OPERATIONAL,Services,http://daygoadventures.com/,https://maps.google.com/?cid=7103706140636662847&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 450-4757,"193 Kahle Dr, Stateline, NV 89449, USA",38.9703814,-119.9356973,false,1,canoe rental; kayak rental; kayak tours; paddleboard rental; river tubing rental; watersports rental,standard,2026-06-24,,false
ChIJh8E1mcJ7mYAR6reKkCHBjKY,Brockway Springs Rentals,true,core,alpine-ski,1,4.4,34,OPERATIONAL,Travel Agency,https://brockwayspringsrentals.com/,https://maps.google.com/?cid=12001179456938620906&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 546-4201,"9200 Brockway Springs Dr, Kings Beach, CA 96143, USA",39.2302466,-120.01556880000001,false,1,ski rental,standard,2026-06-24,,false
ChIJyfRTIq1Y4UERUPq6TCYbdm8,A&A Event Rentals,true,core,camping,1,5,33,OPERATIONAL,Services,https://www.aaevent-rentals.com/homepage,https://maps.google.com/?cid=8031636836771887696&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 383-7889,,,,true,1,tent rental,service-area,2026-06-24,,false
ChIJea4sRnh9mYARc91N6W9sWDk,evo Tahoe City,true,core,alpine-ski; camping; cycling; ebike; gear-shop; mtb; snowboard; watersports,15,4.8,33,OPERATIONAL,Bicycle Shop,https://www.evo.com/pages/locations-tahoe-city?utm_source=GMBlisting&utm_medium=organic,https://maps.google.com/?cid=4132171886023794035&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 213-0021,"425 N Lake Blvd, Tahoe City, CA 96145, USA",39.169966699999996,-120.1424904,false,2,bike rental; bike shop; camping gear rental; ebike rental; mountain bike rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; sporting goods store; watersports rental,standard,2026-06-24,,false
ChIJm_OOpPdxmYAR1VliycpjzoA,East Shore E-Bikes Tours & Rentals,true,core,alpine-ski; cycling; ebike; kayak; mtb; nordic-ski; sup,11,4.7,33,OPERATIONAL,Services,https://tahoemultisport.com/home-2/,https://maps.google.com/?cid=9281465604670380501&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 432-0866,"UPPER, LOT, 797 Southwood Blvd #10, Incline Village, NV 89451, USA",39.247980399999996,-119.9623764,false,1,bike rental; bike shop; cross country ski rental; downhill bike park rental; ebike rental; kayak rental; kayak tours; mountain bike rental; paddleboard rental; ski rental; ski shop,standard,2026-06-24,ChIJbYhgbxtwmYAR_mdxFLQOQZE,false
ChIJ3-eUguXfm4AR4e9K0PioJZE,Mountain Kids Consignment,true,core,alpine-ski,1,4.2,33,OPERATIONAL,Store,https://mountainkidstruckee.com/,https://maps.google.com/?cid=10458951496237772769&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 550-5295,"11429 Donner Pass Rd #6, Truckee, CA 96161, USA",39.3254977,-120.2106329,false,1,ski shop,standard,2026-06-24,,false
ChIJuwLh4faLfgURUsImlalbIaw,The Water Traveler,true,core,powerboat,1,5,32,OPERATIONAL,Tour Agency,https://www.thewatertraveler.com/,https://maps.google.com/?cid=12403295632665002578&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(305) 209-8348,,,,true,1,boat rental,service-area,2026-06-24,,false
ChIJ4XP3hnRmFUQRwCjwaFfHQaY,Float Reno,true,core,river-tube,2,4.9,32,OPERATIONAL,,http://www.floatreno.com/,https://maps.google.com/?cid=11980075662018881728&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 235-2486,,,,true,1,river float rental; river tubing rental,service-area,2026-06-24,,false
ChIJPVNwMnt9mYARjCm76sJdqbE,BlueZone Sports - Tahoe City,true,core,alpine-ski; backpacking; camping; cycling; gear-shop; mtb; nordic-ski; snowboard; snowshoe,17,4.2,32,OPERATIONAL,Sporting Goods Store,https://www.bluezonesports.com/,https://maps.google.com/?cid=12801866507520518540&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 542-2404,"501 N Lake Blvd, Tahoe City, CA 96145, USA",39.171183299999996,-120.14122549999998,false,2,backpacking gear rental; bike rental; bike shop; camping gear rental; cross country ski rental; mountain bike rental; outdoor equipment rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,,false
ChIJzUBQ9uzZm4ARv8ZP7EJ-tgE,Parallel Mountain Sports,true,core,alpine-ski; cycling; gear-shop; mtb; snowboard; snowshoe,13,3.9,32,OPERATIONAL,Sporting Goods Store,https://www.palisadestahoe.com/events-and-activities/shopping/parallel,https://maps.google.com/?cid=123424865696859839&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 452-4478,"1960 Olympic Vly Rd, Olympic Valley, CA 96146, USA",39.1965016,-120.23590890000001,false,2,bike rental; bike shop; mountain bike rental; outdoor equipment rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,ChIJN83rWezZm4ARtHEgfKt-QPs,false
ChIJ2TBGYxY_mYARcF9WLyI9jhQ,Long Ride Shields,true,core,cycling,1,3.8,32,OPERATIONAL,Auto Parts Store,https://longrideshields.com/,https://maps.google.com/?cid=1481188544483843952&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 331-3789,"1685 Industrial Wy, Sparks, NV 89431, USA",39.5207698,-119.75935679999999,false,1,bike shop,standard,2026-06-24,,false
ChIJXzlju-Pnm4ARLtrc5m-supY,Floater with a Motor,true,core,canoe; kayak; pontoon; powerboat; pwc; sailing; wakeboard; watersports,12,5,31,OPERATIONAL,Services,http://www.floaterwithamotor.com/,https://maps.google.com/?cid=10861183047971953198&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 217-3884,"850 N Lake Blvd, Tahoe City, CA 96145, USA",39.1739451,-120.1369173,false,1,boat rental; canoe rental; catamaran rental; jet ski rental; kayak rental; motorboat rental; personal watercraft rental; pontoon rental; sailboat rental; ski boat rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJYa4VWaPnm4ARDZV0frrN70w,Upcycled Adventures,true,core,alpine-ski; backcountry-ski; backpacking; camping; climbing; cycling; gear-shop; mtb; nordic-ski; snowboard; snowshoe,19,5,31,OPERATIONAL,Sporting Goods Store,https://upcycledadventures.square.site/,https://maps.google.com/?cid=5543875867185550605&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 350-6724,"15695 Donner Pass Rd #100, Truckee, CA 96161, USA",39.324452799999996,-120.2865688,false,3,backcountry ski rental; backpacking gear rental; bike rental; bike shop; camping gear rental; climbing gear rental; cross country ski rental; mountain bike rental; outdoor equipment rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; sporting goods store,standard,2026-06-24,,false
ChIJ61OIM8JdvisRals0bp9N-Kw,Tahoe Paddleboard,true,core,sup; watersports,2,5,31,OPERATIONAL,Services,http://tahoepaddleboards.com/,https://maps.google.com/?cid=12463797315891911530&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(603) 545-7161,,,,true,1,paddleboard rental; watersports rental,service-area,2026-06-24,,false
ChIJu5xhn0HZm4ARO3ETVqLq1ec,Olympic Valley Ski & Bike,true,core,alpine-ski; backcountry-ski; backpacking; climbing; cycling; ebike; gear-shop; mtb; nordic-ski; pwc; snowboard; snowshoe,20,4.6,31,OPERATIONAL,Sporting Goods Store,https://olympicvalleyskiandbike.com/,https://maps.google.com/?cid=16705516375750439227&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 581-4707,"1602 Olympic Vly Rd, Olympic Valley, CA 96146, USA",39.199211,-120.22958899999998,false,3,alpine touring ski rental; backcountry ski rental; backpacking gear rental; bike rental; bike shop; climbing gear rental; cross country ski rental; ebike rental; jet ski rental; mountain bike rental; outdoor gear rental; ski rental; ski shop; snowboard rental; snowboard shop; snowshoe rental; splitboard rental; sporting goods store,standard,2026-06-24,ChIJL0PZlOrZm4ARCLy9I1WG14U,false
ChIJTVSD7gJ9mYARDENg9bm9QZ0,Alpine Power Equipment,true,core,gear-shop,1,4.6,31,OPERATIONAL,Services,https://alpinepowerequip.com/,https://maps.google.com/?cid=11331546743824204556&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 583-0600,"2770 Lake Forest Rd, Tahoe City, CA 96145, USA",39.1841661,-120.114347,false,1,outdoor equipment rental,standard,2026-06-24,,false
ChIJl0TlebtAmYARbM6MlQqNAXA,Reno Embroidery Company,true,core,gear-shop,1,4.6,31,OPERATIONAL,Services,http://www.renoembroiderycompany.com/,https://maps.google.com/?cid=8070887083822861932&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 322-2590,"940 Terminal Wy, Reno, NV 89502, USA",39.5168886,-119.7770792,false,1,sporting goods store,standard,2026-06-24,,false
ChIJv39nHstvmYARRthSt17BGyA,Nevada Nordic,true,core,alpine-ski; nordic-ski,4,5,30,OPERATIONAL,Ski Resort,https://nevadanordic.org/,https://maps.google.com/?cid=2313655446131628102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Mt Rose Hwy, New Washoe City, NV 89704, USA",39.2982296,-119.9212039,false,1,cross country ski rental; nordic ski center; ski rental; ski shop,standard,2026-06-24,,false
ChIJJez0XB9HmYAR_EXAqHzvYb8,D&R Event Rentals LLC,true,core,camping,1,5,30,OPERATIONAL,Services,http://www.dreventrentals.com/,https://maps.google.com/?cid=13790566852671325692&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 453-4243,,,,true,1,tent rental,service-area,2026-06-24,,false
ChIJXVHrZwSQmYAR1rciIWM8e6k,Lake Tahoe LSP Boat Rentals,true,core,canoe; kayak; pontoon; powerboat; pwc; sailing; wakeboard,11,4.9,30,OPERATIONAL,Services,http://www.laketahoe-boatrentals.com/,https://maps.google.com/?cid=12212421211000584150&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(916) 791-1833,"1020 Johnson Lane, South Lake Tahoe, CA 96158, USA",38.943986800000005,-119.96763229999999,false,1,boat charter; boat rental; canoe rental; jet ski rental; kayak rental; motorboat rental; personal watercraft rental; pontoon rental; sailboat rental; ski boat rental; waverunner rental,standard,2026-06-24,,false
ChIJg0OaHHV9mYARB86oFpI-82Y,Captain Chris' Fishing Charters,true,core; gap,fishing-charter; powerboat,2,4.9,30,OPERATIONAL,Fishing Charter,http://www.tahoefishingcharters.com/,https://maps.google.com/?cid=7418341808375647751&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 583-4857,"700 N Lake Blvd, Tahoe City, CA 96145, USA",39.1719252,-120.13787950000001,false,1,boat charter; fishing charter,standard,2026-06-24,,false
ChIJa0YAwPk_mYARqgM5APMeVvo,Nevada Home Fitness,true,core,cycling; gear-shop,2,4.7,30,OPERATIONAL,Sporting Goods Store,http://nevadahomefitness.com/,https://maps.google.com/?cid=18038639386508723114&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 852-0300,"6465 S Virginia St, Reno, NV 89511, USA",39.4672802,-119.78671779999998,false,1,bike shop; sporting goods store,standard,2026-06-24,,false
ChIJfzHSBHV9mYARIT8np-2e_4A,North Tahoe Watersports,true,core,alpine-ski; canoe; pontoon; powerboat; pwc; wakeboard; watersports,10,4.4,30,OPERATIONAL,Tour Agency,https://northtahoewatersports.com/,https://maps.google.com/?cid=9295322899464797985&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 583-7245,"Marina, 700 N Lake Blvd, Tahoe City, CA 96145, USA",39.1717016,-120.13796740000001,false,2,boat rental; canoe rental; jet ski rental; motorboat rental; personal watercraft rental; pontoon rental; ski boat rental; ski rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJzyZuiZl9mYARNyV5iLZ93n4,Tahoe City Kayak & Paddleboard Beach Rental,true,core,canoe; kayak; pontoon; powerboat; sup; watersports,7,4.3,30,OPERATIONAL,Services,https://tahoecitykayak.com/rentals/kayak-rentals/,https://maps.google.com/?cid=9141882516535846199&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 581-4336,"400 N Lake Blvd, Tahoe City, CA 96145, USA",39.1695065,-120.14168889999999,false,1,boat rental; canoe rental; kayak rental; kayak tours; paddleboard rental; pontoon rental; watersports rental,standard,2026-06-24,,false
ChIJJarksiY_mYARCe1jFh-igpU,Bikes Etc,true,core,cycling,1,4.8,29,OPERATIONAL,Bicycle Shop,http://misfitsports.com/,https://maps.google.com/?cid=10773351513026981129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 622-3568,"885 Sparks Blvd #200, Sparks, NV 89434, USA",39.543365699999995,-119.71582989999999,false,1,bike shop,standard,2026-06-24,,false
ChIJg8GBjOdBmYARo-ZoH4j-CYM,Rightful Liberty Arms,true,core,gear-shop,2,4.7,29,OPERATIONAL,Sporting Goods Store,http://rightfullibertyarms.com/,https://maps.google.com/?cid=9442357954354931363&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 900-2767,"2105 Kietzke Ln, Reno, NV 89502, USA",39.5035789,-119.7894244,false,2,sporting goods store,standard,2026-06-24,,false
ChIJ0a5rnMvfm4ARp1ExdGMo2YQ,ASC Training Center (formerly Auburn Ski Club),true,core,alpine-ski; nordic-ski; snowboard,5,4.5,29,OPERATIONAL,,http://asctrainingcenter.org/,https://maps.google.com/?cid=9572726890568962471&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 426-3313,"19749 Boreal Ridge Rd, Soda Springs, CA 95728, USA",39.3337133,-120.3550647,false,1,cross country ski rental; nordic ski center; ski rental; ski shop; snowboard rental,standard,2026-06-24,,false
ChIJA6CYKrP2mYARLQS5eCAlfVQ,Kirkwood Village Rentals,true,core,alpine-ski; gear-shop; snowboard,5,4.3,29,OPERATIONAL,Services,https://www.epicmountainrentals.com/,https://maps.google.com/?cid=6088063092669350957&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(209) 258-7292,"MWMM+58, 1399 Kirkwood Meadows Dr, Kirkwood, CA 95646, USA",38.683028,-120.06656400000001,false,1,ski rental; ski shop; snowboard rental; snowboard shop; sporting goods store,standard,2026-06-24,ChIJ5zLW07L2mYARbnUkbo-NMlY,false
ChIJy_vGuj5wmYAREIrw_EyQqEw,Ridgeline Park,true,core,disc-golf,1,4.2,29,OPERATIONAL,Park,https://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/parks-fields,https://maps.google.com/?cid=5523823603305450000&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 832-1310,"939 Southwood Blvd, Incline Village, NV 89451, USA",39.2472475,-119.94597010000001,false,1,disc golf rental,standard,2026-06-24,,false
ChIJa3e6BNiimYARtDa_YjDTw84,ODM Defense,true,core,gear-shop,1,5,28,OPERATIONAL,Sporting Goods Store,http://www.odmdefense.com/,https://maps.google.com/?cid=14898984197040322228&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 468-6874,"2559 Precision Dr, Minden, NV 89423, USA",39.024825199999995,-119.7432374,false,1,sporting goods store,standard,2026-06-24,,false
ChIJYztGswQ_mYAR-1DoiY39h3s,Tahoe Electric Bike Rental,true,core,cycling; ebike; mtb,4,4.9,28,OPERATIONAL,Services,http://www.tahoeelectricbikerental.com/,https://maps.google.com/?cid=8901361972866994427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 376-2071,"35 N Edison Way Ste 22, Reno, NV 89502, USA",39.5166587,-119.7491683,false,1,bike rental; bike shop; ebike rental; mountain bike rental,standard,2026-06-24,,false
ChIJ97RGLQmQmYARsf9k5-VcRds,Cabin Fever,true,core,alpine-ski,1,4.2,28,OPERATIONAL,Store,https://tahoe.com/south-lake-tahoe/cabin-fever,https://maps.google.com/?cid=15800137010198675377&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 541-5500,"900 Ski Run Blvd #113, South Lake Tahoe, CA 96150, USA",38.9494433,-119.9590503,false,1,ski shop,standard,2026-06-24,,false
ChIJPRErSHaQmYAR6GJasIPw_so,Heavenly Sports - Tamarack Lodge,true,core; experience,alpine-ski; backpacking; camping; gear-shop; snow-tube,11,4,28,OPERATIONAL,Sporting Goods Store,,https://maps.google.com/?cid=14627393088136045288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"4111 Lake Tahoe Blvd #4, South Lake Tahoe, CA 96150, USA",38.936464,-119.909967,false,3,backpacking gear rental; camping gear rental; outdoor gear rental; ski rental; ski shop; sled rental; snow tube rental; sporting goods store,standard,2026-06-24,,false
ChIJIS8f4SJAwGQRY_STjnFxYgY,Surf n' Foil Tahoe,true,gap,foil-surf,1,5,27,OPERATIONAL,,https://www.surfnfoiltahoe.com/,https://maps.google.com/?cid=460054844482516067&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 532-2435,,,,true,1,foil board rental,service-area,2026-06-24,,false
ChIJH4LWWHR9mYAR8-gd1xMqkHs,Tahoe Yacht Club,true,core,pontoon; powerboat; sailing,4,4.3,27,OPERATIONAL,Marina,http://www.tahoeyc.com/,https://maps.google.com/?cid=8903662728013277427&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 581-4700,"700 N Lake Blvd, Tahoe City, CA 96145, USA",39.171993,-120.13794,false,1,boat charter; boat rental; pontoon rental; sailboat rental,standard,2026-06-24,,false
ChIJDY3LujhwmYARB3QpchaRpYo,Incline Bike Park,true,core,mtb,2,4.9,26,OPERATIONAL,Park,http://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/community-bike-park,https://maps.google.com/?cid=9990550873981940743&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 832-1310,"980 Incline Way, Incline Village, NV 89451, USA",39.2445035,-119.9441724,false,1,downhill bike park rental; mountain bike rental,standard,2026-06-24,,false
ChIJ8X4WX_jsmYARZDHIUyU4Gjk,Hope Valley Outdoors,true,core; experience,alpine-ski; nordic-ski; snow-tube; snowshoe,4,4.8,26,OPERATIONAL,Camping cabin,,https://maps.google.com/?cid=4114662942526943588&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"Markleeville, CA 96120, USA",38.7762811,-119.91900559999999,false,1,cross country ski rental; ski rental; sled rental; snowshoe rental,standard,2026-06-24,,false
ChIJu5iA_mKPmYAR1kyrpj_9aSU,Blue Warrior Cruises Lake Tahoe,true,core,powerboat; sailing,3,4.7,26,OPERATIONAL,Tour Agency,https://laketahoe.cruises/,https://maps.google.com/?cid=2695964301778963670&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 213-3511,"2435 Venice Dr E, South Lake Tahoe, CA 96150, USA",38.9341357,-120.00131669999999,false,1,boat charter; boat rental; sailboat rental,standard,2026-06-24,,false
ChIJjc8RwrVkmYARLt8eXO4qLhc,Natural Retreats - Lake Tahoe,true,core,cycling,1,4.6,26,OPERATIONAL,Travel Agency,https://www.naturalretreats.com/lake-tahoe-vacation-rentals,https://maps.google.com/?cid=1670319715037142830&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 395-1029,"8130 N Lake Blvd, Kings Beach, CA 96143, USA",39.2373725,-120.02894269999999,false,1,bike rental,standard,2026-06-24,,false
ChIJW8FpkpTfm4ARUoLiK3L3pa8,Truckee Ice Rink,true,core,ice-skate,1,4.2,26,OPERATIONAL,Ice Skating Rink,https://www.tdrpd.org/rink,https://maps.google.com/?cid=12656794397529244242&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 587-6172,"10500 Brockway Rd, Truckee, CA 96161, USA",39.3271735,-120.1755156,false,1,ice skate rental,standard,2026-06-24,,false
ChIJBxY2qUdwmYARsWk3B5VqXTI,North Tahoe Lions Club Disc Golf Course,true,core,disc-golf,1,4.1,26,OPERATIONAL,Athletic Field,https://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/disc-golf-course,https://maps.google.com/?cid=3629174063034231217&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 832-1300,"980 Incline Way, Incline Village, NV 89451, USA",39.243221,-119.9440396,false,1,disc golf rental,standard,2026-06-24,,false
ChIJJxPM4N-bmYARIJTP7vf24oQ,Deep Abliss Diveshop,true,core; experience,scuba,2,5,25,OPERATIONAL,School,https://www.scubatahoe.com/,https://maps.google.com/?cid=9575487302467032096&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 659-3495,"152 Hwy 50 #1, Stateline, NV 89449, USA",38.968677299999996,-119.93598440000001,false,1,dive shop; scuba diving,standard,2026-06-24,,false
ChIJXXG-t3R9mYARhlQxfLkRAss,Tahoe Jet Boats,true,core,alpine-ski; canoe; kayak; pontoon; powerboat; pwc; sup; wakeboard; watersports,15,4.6,25,OPERATIONAL,Services,https://tahoejetboats.com/,https://maps.google.com/?cid=14628274028003021958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,"950 N Lake Blvd Ste 12 #5782, Tahoe City, CA 96145, USA",39.1738703,-120.136459,false,2,boat charter; boat rental; canoe rental; jet ski rental; kayak rental; motorboat rental; paddleboard rental; personal watercraft rental; pontoon rental; ski boat rental; ski rental; wakeboard boat rental; watersports rental; waverunner rental,standard,2026-06-24,,false
ChIJuRP5DxBwmYARH0WvcMcU-Zs,Village Christian Thrift Shop,true,core,snowboard,1,4.2,25,OPERATIONAL,Discount Store,,https://maps.google.com/?cid=11239037191901365535&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(775) 831-3902,"799 Southwood Blvd, Incline Village, NV 89451, USA",39.2476048,-119.96175149999999,false,1,snowboard shop,standard,2026-06-24,,false
ChIJB86ZgevZm4ARL9lBYbnhpIw,The Ledge Board Shop,true,core,alpine-ski; gear-shop; snowboard,4,3.3,25,OPERATIONAL,Sporting Goods Store,https://www.palisadestahoe.com/events-and-activities/shopping/the-ledge,https://maps.google.com/?cid=10134473247807363375&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,(530) 452-4477,"Olympic Valley, CA 96146, USA",39.196880199999995,-120.2337899,false,1,ski shop; snowboard rental; snowboard shop; sporting goods store,standard,2026-06-24,,false
