"status","rank","source","name","place_id","website","rents_gear","categories","review_categories","confidence","evidence_snippet","note","rental_page_urls","checked_urls"
"triaged","313","sweep","Trek Bicycle Reno","ChIJ6VGItV8_mYAR_2RlEpHcutA","https://www.trekbikes.com/us/en_US/retail/reno/?y_source=1_MTAzMjk3NDY1MC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D","true","snow_sports, off_road, mountain_biking, road_cycling, electric_transport","-","medium","While your suspension is getting a refresh, we'll set you up with a complimentary two-day demo bike so you can keep riding while your bike is in the shop.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.trekbikes.com/us/en_US/retail/reno/ https://www.trekbikes.com/us/en_US/service/ https://www.trekbikes.com/us/en_US/bike-suspension-service/ https://www.trekbikes.com/us/en_US/store-finder/ https://www.trekbikes.com/us/en_US/support/ https://www.trekbikes.com/us/en_US/fraud/","https://www.trekbikes.com/us/en_US/retail/reno/ https://www.trekbikes.com/us/en_US/service/ https://www.trekbikes.com/us/en_US/bike-suspension-service/ https://www.trekbikes.com/us/en_US/store-finder/ https://www.trekbikes.com/us/en_US/support/ https://www.trekbikes.com/us/en_US/fraud/"
"triaged","315","sweep","Camp Richardson Beachside Inn","ChIJb6h9TYyFmYARfxDquuV848I","https://www.camprichardson.com/beachside-inn/","true","water_sports, snow_sports, motorcycles, electric_transport","-","medium","Home Watersport Activities Open Watersport Activities Menu Parasailing Boat Rentals Jet Ski Rentals Kaya, SUP Rental & More Water Taxi Sail Boat Charter Our Locations Open Our Locations Menu Timber Cove Marina Lakeside Marina Round Hill Pines Marina Camp Richardson Marina View All Locations FAQ More Open More Menu View All Locations Menu CAMP RICHARDSON MARINA RENTALS & ACTIVITIES BOAT RENTALS - JET SKI RENTALS - BEA","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://action-watersports.com/camp-richardson-marina/ https://action-watersports.com/boat-rentals/ https://action-watersports.com/jet-ski-rentals/ https://action-watersports.com/kayak-paddle-board-rentals/ https://action-watersports.com/lakeside-marina-rentals/","https://action-watersports.com/camp-richardson-marina/ https://action-watersports.com/boat-rentals/ https://action-watersports.com/jet-ski-rentals/ https://action-watersports.com/kayak-paddle-board-rentals/ https://action-watersports.com/lakeside-marina-rentals/"
"triaged","317","sweep","Heavenly Village Ice Rink","ChIJRyf15HaQmYARyGmCpy5p1Vk","https://theshopsatheavenly.com/ice-rink/","true","snow_sports","-","medium","Cost (Skate rentals included): $25 for ages 12 and over.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://theshopsatheavenly.com/things-to-do/ https://theshopsatheavenly.com/contact-leasing/","https://theshopsatheavenly.com/things-to-do/ https://theshopsatheavenly.com/contact-leasing/ https://theshopsatheavenly.com/shopping/"
"triaged","318","sweep","Birkholm's Water Ski Wakeboard School in Lake Tahoe","ChIJl3QypgyOmYAR73tph_OvNyg","https://birkholmswatersports.com/","true","water_sports, snow_sports","-","medium","Birkholm's Water Ski Wakeboard School in Lake Tahoe https://birkholmswatersports.com/ Birkholm's Water Ski Wakeboard School in Lake Tahoe Birkholm's Water Ski Wakeboard School in Lake Tahoe sports_coaching tour_agency travel_agency school educational_institution point_of_interest service establishment https://birkholmswatersports.com/ Lake Tahoe Water Sports | Wakesurfing Wakeboarding Water Skiing Skip to primary nav","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://birkholmswatersports.com/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/tahoe-boat-rental/ https://birkholmswatersports.com/rates-reservations/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/lake-tahoe-wakesurfing-learn-to-wakesurf/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/lake-tahoe-wakeboarding-expert-wakeboarding-lessons-tows/","https://birkholmswatersports.com/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/tahoe-boat-rental/ https://birkholmswatersports.com/rates-reservations/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/lake-tahoe-wakesurfing-learn-to-wakesurf/ https://birkholmswatersports.com/lake-tahoe-water-sport-services/lake-tahoe-wakeboarding-expert-wakeboarding-lessons-tows/"
"triaged","323","sweep","Tahoe Boat co","ChIJJ3ab3DcqFUERO5RPuK1cVVk","https://tahoeboatco.com/","true","water_sports, snow_sports","-","medium","Tahoe Boat co https://tahoeboatco.com/ Tahoe Boat co Tahoe Boat co service establishment https://www.tahoeboatco.com/ Home - Tahoe Boat Co - Lake Tahoe, Carson City, NV 0 Skip to Content Surf Lessons Boat Rental Book Now Open Menu Close Menu Surf Lessons Boat Rental Book Now Open Menu Close Menu Surf Lessons Boat Rental Book Now Lake Tahoe Boat Rental Tahoe Boat Co.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoeboatco.com/ https://www.tahoeboatco.com/boat-rental https://www.tahoeboatco.com/store","https://www.tahoeboatco.com/ https://www.tahoeboatco.com/boat-rental https://www.tahoeboatco.com/store"
"triaged","324","sweep","Tahoe Jeep Rentals, Inc","ChIJh_0E4E99mYAR0zBdX3N682c","http://www.tahoejeeprental.com/","true","snow_sports, off_road","-","medium","Tahoe Jeep Rentals, Inc http://www.tahoejeeprental.com/ Tahoe Jeep Rentals, Inc Tahoe Jeep Rentals, Inc car_rental tour_agency travel_agency service establishment https://www.tahoejeeprental.com/ Tahoe Jeep Rentals 0 Skip to Content Tahoe Jeep Rentals ON-ROAD RENTALS OFF-ROAD-JEEP RENTALS BOOK NOW CONNECT WITH US ADVENTURE PICS Open Menu Close Menu Tahoe Jeep Rentals ON-ROAD RENTALS OFF-ROAD-JEEP RENTALS BOOK NOW CON","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoejeeprental.com/ https://www.tahoejeeprental.com/off-road-rigs-1 https://www.tahoejeeprental.com/off-road-rigs https://www.tahoejeeprental.com/book-now","https://www.tahoejeeprental.com/ https://www.tahoejeeprental.com/off-road-rigs-1 https://www.tahoejeeprental.com/off-road-rigs https://www.tahoejeeprental.com/book-now"
"triaged","325","sweep","Bijou Municipal Golf Course","ChIJ_5V_Qx2QmYARrhM3tg-HJxs","https://cityofslt.us/267/Golf-Course","true","water_sports, snow_sports, electric_transport","-","medium","golf_course tourist_attraction athletic_field sports_activity_location point_of_interest establishment https://www.cityofslt.gov/267/Bijou-Golf-Course Bijou Golf Course | South Lake Tahoe, CA - Official Website Skip to Main Content About Facilities Programs Special Events Search New Recreation and Aquatics Center Aquatics Lifeguard Classes and Clinics Swim Lessons Water Exercise Passes Exercise Center Gymnasium Party","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.cityofslt.gov/863/Facility-Rentals","https://www.cityofslt.gov/267/Bijou-Golf-Course https://www.cityofslt.gov/863/Facility-Rentals https://www.cityofslt.gov/m/faq?cat=25 https://www.cityofslt.gov/31/City-Services"
"triaged","327","sweep","Trout Creek Outfitters","ChIJDSEciMvfm4ARrtIEaXBeUV4","https://troutcreekoutfitters.com/","true","water_sports, snow_sports, fishing","-","medium","gift_shop store point_of_interest establishment https://www.troutcreekoutfitters.com/ Trout Creek Outfitters Skip to content icon-X Close menu Shop Reports Trips Rentals Events Clearance Log in instagram Instagram Facebook YouTube Cart icon-X Close cart Order note Subtotal $0.00 Shipping, taxes, and discount codes calculated at checkout.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.troutcreekoutfitters.com/ https://www.troutcreekoutfitters.com/pages/all-products","https://www.troutcreekoutfitters.com/ https://www.troutcreekoutfitters.com/pages/all-products https://www.troutcreekoutfitters.com/pages/pyramid-lake-tco https://www.troutcreekoutfitters.com/pages/shop-all-apparel https://www.troutcreekoutfitters.com/pages/shop-all-bags-and-packs https://www.troutcreekoutfitters.com/collections/toughest-trout"
"triaged","331","sweep","The Ice Rink at Grand Sierra Resort","ChIJbSnEiuQ_mYARc73G5CC_bHk","https://www.grandsierraresort.com/activities/the-ice-rink/","true","snow_sports","-","medium","$45 includes skate session for two, skate rental, and complimentary champagne and chocolates $17 per person to skate S’mores kits $12.00 Hot Cocoa $5.00 Birthdays at Fun Quest There’s no birthday party grander than one hosted at Fun Quest.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.grandsierraresort.com/activities/the-ice-rink https://www.grandsierraresort.com/spa-and-wellness/salon-services","https://www.grandsierraresort.com/activities/the-ice-rink https://www.grandsierraresort.com/spa-and-wellness/salon-services https://www.grandsierraresort.com/spa-and-wellness/headspa-services"
"triaged","332","sweep","Marine Specialties Boat Sales and Service","ChIJv41asuE-mYAR6TD34kRwZkU","http://www.marine-specialties.com/","true","water_sports, snow_sports, fishing","-","medium","Marine Specialties Boat Sales and Service http://www.marine-specialties.com/ Marine Specialties Boat Sales and Service Watersports boat dealer for Nautique and Sanger models, plus equipment rentals.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.marine-specialties.com/repair-your-bowrider-pontoon-ski-wakeboard-pwc-with-us--service","https://www.marine-specialties.com/ https://www.marine-specialties.com/get-a-quote-pricing--xget_quote https://www.marine-specialties.com/we-have-some-of-the-best-brands--proshop https://www.marine-specialties.com/repair-your-bowrider-pontoon-ski-wakeboard-pwc-with-us--service https://www.marine-specialties.com/schedule-a-service-appointment--xservice_request https://www.marine-specialties.com/whats-going-on--xcalendar"
"triaged","334","sweep","Truckee Rents","ChIJVdd41bnfm4ARPek0pGcBuHw","http://www.truckeerents.com/","true","snow_sports","-","medium","From professional-grade rental equipment to seasonal tools and weekend project essentials, you’ll find top-quality gear backed by knowledgeable support.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://truckeerents.com/ https://truckeerents.com/service-department/ https://truckeerents.com/rental-equipment/","https://truckeerents.com/ https://truckeerents.com/service-department/ https://truckeerents.com/rental-equipment/"
"triaged","338","sweep","Golf NV","ChIJM-sCatkVmYARt85WX0sffoQ","http://www.golfnvreno.com/?y_source=1_NjQyMTg0MzEtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D","true","snow_sports","-","medium","golf_course athletic_field sporting_goods_store sports_coaching sports_school sports_activity_location health store point_of_interest establishment https://golfnvreno.com/ HOME - Golf NV Skip to content BUY GIFT CARDS HOME ABOUT FITTINGS LESSONS RENT BAYS CONTACT HOME ABOUT FITTINGS LESSONS RENT BAYS CONTACT A LOCALLY OWNED COMPANY GolfNV is Reno’s locally owned golf store, offering premium gear, expert club fittings","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://golfnvreno.com/rent-bays/","https://golfnvreno.com/ https://golfnvreno.com/rent-bays/ http://golfnvreno.com/services/"
"triaged","349","sweep","High Desert Camping Co","ChIJ1dbOXoPtIwkREbHp3ePV79I","http://www.highdesertcampingco.com/","true","camping","-","medium","High Desert Camping Co http://www.highdesertcampingco.com/ High Desert Camping Co High Desert Camping Co supplier service establishment https://www.highdesertcampingco.com/ Glamping Tent Rentals | High Desert Camping Co top of page HIGH DESERT CAMPING CO HOME PACKAGES FAQs CONTACT More Use tab to navigate through the menu items.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.highdesertcampingco.com/","https://www.highdesertcampingco.com/"
"triaged","350","sweep","Tahoe Powersports, Inc.","ChIJo2vZT3R5mYARR7Z5_Zdcwms","http://www.tahoepowersports.com/","true","water_sports, snow_sports","-","medium","tour_agency travel_agency service establishment https://www.tahoepowersports.com/ 530-744-4207 Home Private Boat Charters Luxury Boat Rentals Capture the Fun Contact Reserve Now 530-744-4207 Home Private Boat Charters Luxury Boat Rentals Capture the Fun Contact Reserve Now We are open year around.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tahoepowersports.com/lake-tahoe-luxury-boat-rentals https://www.tahoepowersports.com/luxury-boat-rental-reservations https://www.tahoepowersports.com/lake-tahoe-reserve-now https://www.tahoepowersports.com/private-boat-charter-reservations","https://www.tahoepowersports.com/ https://www.tahoepowersports.com/lake-tahoe-luxury-boat-rentals https://www.tahoepowersports.com/luxury-boat-rental-reservations https://www.tahoepowersports.com/lake-tahoe-reserve-now https://www.tahoepowersports.com/private-boat-charter-reservations"
"triaged","354","sweep","Black Tie Ski & Bike Rental Delivery of South Tahoe","ChIJv5Tn-32amYARy09fERwNttU","https://www.blacktiebikes.com/south-tahoe/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=black-tie-ski-rental-south-tahoe&utm_content=south-tahoe","true","snow_sports, road_cycling, electric_transport","-","low","Black Tie Ski & Bike Rental Delivery of South Tahoe https://www.blacktiebikes.com/south-tahoe/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=black-tie-ski-rental-south-tahoe&utm_content=south-tahoe Black Tie Ski & Bike Rental Delivery of South Tahoe Black Tie Ski & Bike Rental Delivery of South Tahoe adventure_sports_center sporting_goods_store sports_complex sports_activity_location store point_of_i","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.blacktiebikes.com/south-tahoe/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=black-tie-ski-rental-south-tahoe&utm_content=south-tahoe","https://www.blacktiebikes.com/south-tahoe/?utm_source=google&utm_medium=organic&utm_campaign=gmb&utm_term=black-tie-ski-rental-south-tahoe&utm_content=south-tahoe"
"triaged","358","sweep","Talents Athletic Center","ChIJk1C7K8IKmYAR8LizZU5aSmE","http://talentsathleticcenter.com/","true","snow_sports","-","medium","Facebook-f Twitter Google-plus-g Instagram Navigation Home Sports Birthday Parties Event Booking Standings Gallery Soccer Proshop Online Store League Registration Contact Us Name Email Message Submit Talents Athletic Center © All rights reserved 2749 #B North Carson Street, Carson City, NV 89701 https://talentsathleticcenter.com/event-booking/ Event Booking &#8211; Talents Athletic Center Skip to content (775) 220-86","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://talentsathleticcenter.com/event-booking/","https://talentsathleticcenter.com/ https://talentsathleticcenter.com/event-booking/ https://talentsathleticcenter.com/sports/ https://talentsathleticcenter.com/shop/ http://talentsathleticcenter.com/shop/"
"triaged","359","sweep","Shade Shifters","ChIJ--_x6_eRmYARuqjmhGwCQp0","http://theshadeshifters.com/","true","camping","-","medium","California Wedding and Event Tent Rentals TRANSFORM YOUR NEXT EVENT WITH BEESPOKE STRETCH TENTS The Shade Shifters offer the most versatile party tents on the market.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.theshadeshifters.com/ https://www.theshadeshifters.com/contactshadeshifters","https://www.theshadeshifters.com/ https://www.theshadeshifters.com/contactshadeshifters https://www.theshadeshifters.com/sizing"
"triaged","363","sweep","Homewood High & Dry Marina","ChIJHVBEJX7Vm4ARgxnBF0Loy9I","https://www.homewoodmarina.net/","true","water_sports, snow_sports, fishing","-","medium","Homewood High & Dry Marina https://www.homewoodmarina.net/ Homewood High & Dry Marina Homewood High & Dry Marina marina storage supplier store point_of_interest service establishment https://www.homewoodmarina.net/ Homewood High & Dry Marina, Lake Tahoe Boat Storage & Service Skip to main content email [email&#160;protected] Map 530.525.5966 Map Contact Marina Webcam $10.99/gal | camera Map Marina Webcam Book Boat St","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.homewoodmarina.net/boat-rental/ https://www.homewoodmarina.net/storage-rates/ https://www.homewoodmarina.net/boat-services/","https://www.homewoodmarina.net/ https://www.homewoodmarina.net/boat-rental/ https://www.homewoodmarina.net/storage-rates/ https://www.homewoodmarina.net/boat-services/ https://www.homewoodmarina.net/seasonal-storage-license-agreement-terms-and-conditions/"
"triaged","369","sweep","Kirkwood General Store","ChIJmc7yP03xmYARjfw0zAijR7g","https://www.kirkwood.com/explore-the-resort/during-your-stay/general-store.aspx","true","snow_sports","-","medium","general_store coffee_shop deli cafe food_store store food point_of_interest establishment https://www.kirkwood.com/explore-the-resort/during-your-stay/general-store.aspx/ General Store | Kirkwood Ski Resort Skip to main content kirkwood homepage Choose a Resort Rockies Vail Website , opens in a new window Beaver Creek Website , opens in a new window Breckenridge Website , opens in a new window Park City Website , ope","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.kirkwood.com/explore-the-resort/during-your-stay/general-store.aspx/ https://www.kirkwood.com/explore-the-resort/about-the-resort/guest-services.aspx","https://www.kirkwood.com/explore-the-resort/during-your-stay/general-store.aspx/ https://www.kirkwood.com/explore-the-resort/about-the-resort/guest-services.aspx"
"triaged","371","sweep","Kirkwood Ski Summer Resort","ChIJ3cwzCAb0mYARwLrhHkeigtQ","https://www.kirkwood.com/","true","snow_sports","-","medium","Kirkwood Ski Summer Resort https://www.kirkwood.com/ Kirkwood Ski Summer Resort Kirkwood Ski Summer Resort resort_hotel hotel lodging point_of_interest establishment https://www.kirkwood.com/ Kirkwood Mountain Resort | Kirkwood Ski Resort Skip to main content kirkwood homepage Choose a Resort Rockies Vail Website , opens in a new window Beaver Creek Website , opens in a new window Breckenridge Website , opens in a ne","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.kirkwood.com/ https://www.kirkwood.com/explore-the-resort/about-the-resort/getting-here.aspx","https://www.kirkwood.com/ https://www.kirkwood.com/explore-the-resort/about-the-resort/getting-here.aspx https://www.kirkwood.com/explore-the-resort/about-the-resort/guest-services.aspx"
"triaged","380","sweep","Alpine Power Equipment","ChIJTVSD7gJ9mYARDENg9bm9QZ0","https://alpinepowerequip.com/","true","snow_sports, camping","-","medium","Alpine Power Equipment https://alpinepowerequip.com/ Alpine Power Equipment Alpine Power Equipment building_materials_store store general_contractor point_of_interest service establishment https://alpinepowerequip.com/ Alpine Power Equip &#8211; Rentals • Sales • Service Skip to content Rentals • Sales • Service Alpine Power Equip Menu Sales New Used Service Marine Services Services Parts POPULAR RENTALS Contact Chec","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://alpinepowerequip.com/","https://alpinepowerequip.com/"
"triaged","384","sweep","Ridgeline Park","ChIJy_vGuj5wmYAREIrw_EyQqEw","https://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/parks-fields","true","water_sports, snow_sports, mountain_biking, road_cycling","-","medium","About IVGID Resources IVGID Magazine IVGID Ordinances IVGID Policies, Procedures & Resolutions IVGID Whistleblower Policy Public Records Requests District Strategic Plan Master Plans & Studies Bidding Opportunities IVGID Donation Requests Other Local Government & Services IVGID Venue Maps Committees Audit Committee Capital Investment Committee Golf Advisory Committee Dog Park Committee IVGID Board of Trustees Meeting","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.yourtahoeplace.com/parks-rec/rental-facilities/ https://www.yourtahoeplace.com/golf/ivgid-golf-rates/","https://www.yourtahoeplace.com/parks-rec/outdoor-recreation/parks-fields/ https://www.yourtahoeplace.com/parks-rec/rental-facilities/ https://www.yourtahoeplace.com/parks-rec/rec-center/ https://www.yourtahoeplace.com/golf/ivgid-golf-rates/ https://www.yourtahoeplace.com/about-ivgid/resources/other-local-government-services-links/ https://www.yourtahoeplace.com/residents/ivgid-public-works/transfer-of-service/"
"triaged","387","sweep","Cabin Fever","ChIJ97RGLQmQmYARsf9k5-VcRds","https://tahoe.com/south-lake-tahoe/cabin-fever","true","water_sports, snow_sports, fishing","-","medium","Eat Restaurants Daily Specials Dining Promotions Happy Hours Shop Stores Sales & Events Play Things To Do Summer Activities Winter Activities Attractions Casinos Ski Resorts Activities & Programs Fishing Reports Stay All Hotels Vacation Rentals Events Daytime Nightlife Annual Events Real Estate Listings Agents Open Houses Videos Lake Report More Coupons Giveaways Snow Reports Weather Weddings Transportation Mother Na","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://tahoe.com/south-lake-tahoe/vacation-rentals","https://tahoe.com/south-lake-tahoe/cabin-fever/ https://tahoe.com/south-lake-tahoe/vacation-rentals"
"triaged","389","sweep","Incline Bike Park","ChIJDY3LujhwmYARB3QpchaRpYo","http://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/community-bike-park","true","water_sports, snow_sports, mountain_biking, electric_transport","-","medium","About IVGID Resources IVGID Magazine IVGID Ordinances IVGID Policies, Procedures & Resolutions IVGID Whistleblower Policy Public Records Requests District Strategic Plan Master Plans & Studies Bidding Opportunities IVGID Donation Requests Other Local Government & Services IVGID Venue Maps Committees Audit Committee Capital Investment Committee Golf Advisory Committee Dog Park Committee IVGID Board of Trustees Meeting","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","http://www.yourtahoeplace.com/parks-rec/outdoor-recreation/incline-bike-park/","http://www.yourtahoeplace.com/parks-rec/outdoor-recreation/incline-bike-park/"
"triaged","392","sweep","Truckee Ice Rink","ChIJW8FpkpTfm4ARUoLiK3L3pa8","https://www.tdrpd.org/rink","true","snow_sports","-","medium","Truckee Ice Rink https://www.tdrpd.org/rink Truckee Ice Rink Truckee Ice Rink ice_skating_rink sports_complex sports_activity_location point_of_interest establishment https://www.tdrpd.org/205/Rentals Rentals | Truckee-Donner Rec & Park, CA Skip to Main Content Facebook Instagram YouTube Search About Us Facilities Programs Register Online Activity Guide Home Facilities Rentals 2026 wedding applications open november ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.tdrpd.org/205/Rentals","https://www.tdrpd.org/205/Rentals"
"triaged","393","sweep","North Tahoe Lions Club Disc Golf Course","ChIJBxY2qUdwmYARsWk3B5VqXTI","https://www.yourtahoeplace.com/parks-recreation/outdoor-recreation/disc-golf-course","true","water_sports, snow_sports, mountain_biking, road_cycling","-","medium","About IVGID Resources IVGID Magazine IVGID Ordinances IVGID Policies, Procedures & Resolutions IVGID Whistleblower Policy Public Records Requests District Strategic Plan Master Plans & Studies Bidding Opportunities IVGID Donation Requests Other Local Government & Services IVGID Venue Maps Committees Audit Committee Capital Investment Committee Golf Advisory Committee Dog Park Committee IVGID Board of Trustees Meeting","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.yourtahoeplace.com/parks-rec/rental-facilities/ https://www.yourtahoeplace.com/golf/ivgid-golf-rates/","https://www.yourtahoeplace.com/parks-rec/outdoor-recreation/disc-golf/ https://www.yourtahoeplace.com/parks-rec/rental-facilities/ https://www.yourtahoeplace.com/parks-rec/rec-center/ https://www.yourtahoeplace.com/golf/ivgid-golf-rates/ https://www.yourtahoeplace.com/about-ivgid/resources/other-local-government-services-links/ https://www.yourtahoeplace.com/residents/ivgid-public-works/transfer-of-service/"
"triaged","406","sweep","Truckee River Bike trail","ChIJd_neN5HXm4ARGFrU46r4VLo","https://biketahoe.org/bike-trails/historic-truckee-river-bike-path/","true","snow_sports, mountain_biking, road_cycling, electric_transport","-","medium","South Tahoe Hub Destination Hub Bike Rentals &#038; Bike Shops Shuttle &#038; Bike Parks Live Music &#038; Entertainment Breakfast &#038; Coffee Burgers &#038; Pizza Taquerias &#038; Burritos Brewpubs Campgrounds &#038; Beaches North Tahoe Hub Destination Hub Bike Rentals &#038; Shops Shuttles &#038; Bike Parks Breakfast &#038; Coffee Taquerias &#038; Burritos Burgers &#038; Pizza Brewpubs Campgrounds &#038; Beaches ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://biketahoe.org/bike-trails/historic-truckee-river-bike-path/ https://biketahoe.org/south-tahoe-bike-rentals-bike-shops/ https://biketahoe.org/north-tahoe-bike-rentals-shops/ https://biketahoe.org/south-lake-shuttle-services-bike-parks/ https://biketahoe.org/north-tahoe-shuttle-services-bike-parks/ https://biketahoe.org/shop/","https://biketahoe.org/bike-trails/historic-truckee-river-bike-path/ https://biketahoe.org/south-tahoe-bike-rentals-bike-shops/ https://biketahoe.org/north-tahoe-bike-rentals-shops/ https://biketahoe.org/south-lake-shuttle-services-bike-parks/ https://biketahoe.org/north-tahoe-shuttle-services-bike-parks/ https://biketahoe.org/shop/"
"triaged","409","sweep","Orucase","ChIJfbqzSWQB3IARKnzOXWEAbY4","http://www.orucase.com/","true","snow_sports, mountain_biking, road_cycling, electric_transport, fishing","-","medium","Featured in Choose Your Travel Style Two different approaches to bike travel.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.orucase.com/pages/bike-travel-case-comparison https://www.orucase.com/products/sentinel-bike-case","https://www.orucase.com/ https://www.orucase.com/collections/all-products https://www.orucase.com/pages/bike-travel-case-comparison https://www.orucase.com/pages/cycling-accessories https://www.orucase.com/products/stash-tote https://www.orucase.com/products/sentinel-bike-case"
"triaged","415","sweep","Lake Tahoe Boat Company","ChIJZ7lyYOePmYARxMLs_LA_idk","http://laketahoeboatco.com/","true","water_sports, snow_sports, fishing","-","medium","Parts & Accessories Boat Sales Outboard Motor Sales Winterizing & Storage General Service Oil Change & Out drive Service Repairs & Updgrades Our Partners Tahoe Sports Tahoe Sport Fishing Winter Wonderland Rentals Tahoe Snowmobiles Tahoe Powder House Rainbow Mountain The Party Boat TOP CATEGORIES Power Boats Pontoon Boats Yamaha Outboards Jet Skis About Us About Us Our Services Boat Repair &#038; Service Get in Touch ","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://laketahoeboatco.com/ https://laketahoeboatco.com/our-services/ https://laketahoeboatco.com/boat-repair-south-lake-tahoe-california/","https://laketahoeboatco.com/ https://laketahoeboatco.com/our-services/ https://laketahoeboatco.com/boat-repair-south-lake-tahoe-california/"
"triaged","424","sweep","Sparks Snowmobile Rental","ChIJpU2WxDGobg4RIBq7eF_mONA","https://sparkssnowmobilerental.com/","true","snow_sports","-","medium","Sparks Snowmobile Rental https://sparkssnowmobilerental.com/ Sparks Snowmobile Rental Sparks Snowmobile Rental service establishment https://sparkssnowmobilerental.com/ Sparks Snowmobile Rental","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://sparkssnowmobilerental.com/","https://sparkssnowmobilerental.com/"
"triaged","426","sweep","Lake Tahoe Sailing","ChIJZdaw6wl9mYARfdsKpDupMtI","https://www.laketahoesail.com/","true","water_sports, snow_sports","-","medium","Lake Tahoe Sailing https://www.laketahoesail.com/ Lake Tahoe Sailing Lake Tahoe Sailing marina sports_school sports_activity_location sports_club point_of_interest association_or_organization service establishment https://www.laketahoesail.com/ Sailing Lessons, Racing, Private Group Charters and Bareboat Rentals on North Lake Tahoe | 1 Bristlecone st.","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://www.laketahoesail.com/book-online","https://www.laketahoesail.com/ https://www.laketahoesail.com/book-online"
"triaged","431","sweep","Donut Shoppe","ChIJq9YL7OLfm4ARatMOunSqVuw","https://donutshoppeculture.com/","true","snow_sports","-","medium","Donut Shoppe https://donutshoppeculture.com/ Donut Shoppe Donut Shoppe sporting_goods_store store point_of_interest establishment https://donutshoppeculture.com/ Donut Shoppe Donut Shoppe Store Skip to content Menu Close SHOP SHOP Go to SHOP Sale Donut Shoppe Gang Collection Donut Shoppe Made To Last Workwear Collection Capsule Release: When In Reno Brands SHOP Go to Brands AIRHOLE ANTI HERO SKATEBOARDS BAKER SKATEBO","Auto-triaged from positive rental evidence and category terms; review if location-specific inventory matters.","https://donutshoppeculture.com/collections/pay-the-rent","https://donutshoppeculture.com/ https://donutshoppeculture.com/collections/pay-the-rent https://donutshoppeculture.com/collections/all https://donutshoppeculture.com/products/2026-camo-trucker https://donutshoppeculture.com/products/2026-canvas-5-panel https://donutshoppeculture.com/products/2026-cord-5-panel-mesh"
